1000000 reads considered for genome annotation 
2000000 reads considered for genome annotation 
3000000 reads considered for genome annotation 
         1056012512 function calls (1056010148 primitive calls) in 478.671 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 gettext.py:421(find)
        1    0.000    0.000    0.000    0.000 gettext.py:476(translation)
        1    0.000    0.000    0.000    0.000 gettext.py:542(dgettext)
        1    0.000    0.000    0.000    0.000 gettext.py:580(gettext)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
       74    0.000    0.000    0.026    0.000 glob.py:10(glob)
 1750/136    0.003    0.000    0.026    0.000 glob.py:18(iglob)
       64    0.000    0.000    0.005    0.000 glob.py:49(glob1)
     1550    0.000    0.000    0.000    0.000 glob.py:60(<lambda>)
     1550    0.003    0.000    0.015    0.000 glob.py:63(glob0)
      394    0.000    0.000    0.001    0.000 glob.py:77(has_magic)
        1    0.000    0.000    0.000    0.000 gzip.py:36(GzipFile)
        1    0.000    0.000    0.001    0.001 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hashlib.py:55(<module>)
        6    0.000    0.000    0.000    0.000 hashlib.py:94(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 help.py:181(HelpNotFoundError)
        1    0.000    0.000    0.000    0.000 help.py:26(Page)
        1    0.000    0.000    0.001    0.001 help.py:4(<module>)
        1    0.000    0.000    0.000    0.000 help.py:96(Package)
        1    0.000    0.000    0.000    0.000 helper.py:3(<module>)
        1    0.003    0.003    0.004    0.004 hermite.py:50(<module>)
        1    0.003    0.003    0.004    0.004 hermite_e.py:50(<module>)
        1    0.001    0.001    0.003    0.003 index_tricks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:142(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:210(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:228(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:337(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:431(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:436(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:453(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:458(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:505(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:600(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:643(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:82(nd_grid)
        1    0.000    0.000    0.000    0.000 indexing.py:2(<module>)
        1    0.000    0.000    0.000    0.000 info.py:104(<module>)
        1    0.000    0.000    0.000    0.000 info.py:119(<module>)
        1    0.000    0.000    0.000    0.000 info.py:131(<module>)
        1    0.000    0.000    0.000    0.000 info.py:135(<module>)
        1    0.000    0.000    0.000    0.000 info.py:14(<module>)
        1    0.000    0.000    0.000    0.000 info.py:147(<module>)
        1    0.000    0.000    0.000    0.000 info.py:15(<module>)
        1    0.000    0.000    0.000    0.000 info.py:167(<module>)
        1    0.000    0.000    0.000    0.000 info.py:17(<module>)
        1    0.000    0.000    0.000    0.000 info.py:170(<module>)
        1    0.000    0.000    0.000    0.000 info.py:171(<module>)
        1    0.000    0.000    0.000    0.000 info.py:18(<module>)
        1    0.000    0.000    0.000    0.000 info.py:210(<module>)
        1    0.000    0.000    0.000    0.000 info.py:23(<module>)
        1    0.000    0.000    0.000    0.000 info.py:247(<module>)
        1    0.000    0.000    0.000    0.000 info.py:30(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:349(<module>)
        1    0.000    0.000    0.000    0.000 info.py:44(<module>)
        1    0.000    0.000    0.000    0.000 info.py:45(<module>)
        1    0.000    0.000    0.000    0.000 info.py:50(<module>)
        1    0.000    0.000    0.000    0.000 info.py:55(<module>)
        1    0.000    0.000    0.000    0.000 info.py:67(<module>)
        1    0.000    0.000    0.000    0.000 info.py:8(<module>)
        1    0.000    0.000    0.000    0.000 info.py:80(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:84(<module>)
        1    0.000    0.000    0.000    0.000 info.py:87(<module>)
        1    0.000    0.000    0.000    0.000 info.py:88(<module>)
        1    0.000    0.000    0.000    0.000 info.py:9(<module>)
        1    0.000    0.000    0.000    0.000 info.py:95(<module>)
        1    0.001    0.001    0.001    0.001 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:78(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:81(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:84(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:87(TextIOBase)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.003    0.003    0.004    0.004 laguerre.py:50(<module>)
        1    0.003    0.003    0.004    0.004 legendre.py:51(<module>)
        1    0.001    0.001    0.001    0.001 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:37(LinAlgError)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        2    0.000    0.000    0.000    0.000 locale.py:339(normalize)
        1    0.000    0.000    0.000    0.000 machar.py:15(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:4(<module>)
        1    0.000    0.000    0.000    0.000 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:63(TestProgram)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:20(memmap)
        1    0.000    0.000    0.001    0.001 methods.py:1(<module>)
        1    0.000    0.000    0.000    0.000 methods.py:112(RS4Auto_Type)
        1    0.000    0.000    0.000    0.000 methods.py:15(RS4)
        1    0.000    0.000    0.000    0.000 methods.py:38(ClassRepresentation)
        1    0.000    0.000    0.000    0.000 methods.py:71(RS4_Type)
        1    0.000    0.000    0.000    0.000 misc.py:4(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:109(NoseTester)
       24    0.000    0.000    0.000    0.000 nosetester.py:138(__init__)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        3    0.000    0.000    0.000    0.000 nosetester.py:82(_docmethod)
        1    0.001    0.001    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:123(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:80(BagObj)
        1    0.001    0.001    0.002    0.002 numeric.py:1(<module>)
        3    0.000    0.000    0.000    0.000 numeric.py:122(extend_all)
        2    0.000    0.000    0.000    0.000 numeric.py:1381(set_string_function)
        1    0.000    0.000    0.000    0.000 numeric.py:2333(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2337(errstate)
        1    0.000    0.000    0.000    0.000 numeric.py:2411(_setdef)
        1    0.000    0.000    0.000    0.000 numeric.py:36(ComplexWarning)
       74    0.000    0.000    0.000    0.000 numerictypes.py:130(english_lower)
       40    0.000    0.000    0.000    0.000 numerictypes.py:157(english_upper)
       14    0.000    0.000    0.000    0.000 numerictypes.py:184(english_capitalize)
       21    0.000    0.000    0.000    0.000 numerictypes.py:219(_evalname)
       26    0.000    0.000    0.000    0.000 numerictypes.py:232(bitname)
        1    0.000    0.000    0.000    0.000 numerictypes.py:284(_add_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:300(_add_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:341(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:382(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:433(_construct_char_code_lookup)
       30    0.000    0.000    0.000    0.000 numerictypes.py:448(_add_array_type)
        1    0.000    0.000    0.000    0.000 numerictypes.py:456(_set_array_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:770(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:785(_construct_lookups)
        1    0.000    0.000    0.001    0.001 numerictypes.py:88(<module>)
        1    0.000    0.000    0.000    0.000 numpytest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpytest.py:10(IgnoreException)
        6    0.000    0.000    0.000    0.000 optparse.py:1007(add_option)
        1    0.000    0.000    0.000    0.000 optparse.py:1190(__init__)
        1    0.000    0.000    0.000    0.000 optparse.py:1242(_create_option_list)
        1    0.000    0.000    0.000    0.000 optparse.py:1247(_add_help_option)
        1    0.000    0.000    0.000    0.000 optparse.py:1257(_populate_option_list)
        1    0.000    0.000    0.000    0.000 optparse.py:1267(_init_parsing_state)
        1    0.000    0.000    0.000    0.000 optparse.py:1276(set_usage)
        1    0.000    0.000    0.000    0.000 optparse.py:1312(_get_all_options)
        1    0.000    0.000    0.000    0.000 optparse.py:1318(get_default_values)
        1    0.000    0.000    0.000    0.000 optparse.py:1361(_get_args)
        1    0.000    0.000    0.000    0.000 optparse.py:1367(parse_args)
        1    0.000    0.000    0.000    0.000 optparse.py:1406(check_values)
        1    0.000    0.000    0.000    0.000 optparse.py:1419(_process_args)
        1    0.000    0.000    0.000    0.000 optparse.py:200(__init__)
        1    0.000    0.000    0.000    0.000 optparse.py:224(set_parser)
        1    0.000    0.000    0.000    0.000 optparse.py:365(__init__)
        6    0.000    0.000    0.000    0.000 optparse.py:560(__init__)
        6    0.000    0.000    0.000    0.000 optparse.py:579(_check_opt_strings)
        6    0.000    0.000    0.000    0.000 optparse.py:588(_set_opt_strings)
        6    0.000    0.000    0.000    0.000 optparse.py:609(_set_attrs)
        6    0.000    0.000    0.000    0.000 optparse.py:629(_check_action)
        6    0.000    0.000    0.000    0.000 optparse.py:635(_check_type)
        6    0.000    0.000    0.000    0.000 optparse.py:665(_check_choice)
        6    0.000    0.000    0.000    0.000 optparse.py:678(_check_dest)
        6    0.000    0.000    0.000    0.000 optparse.py:693(_check_const)
        6    0.000    0.000    0.000    0.000 optparse.py:699(_check_nargs)
        6    0.000    0.000    0.000    0.000 optparse.py:708(_check_callback)
        1    0.000    0.000    0.000    0.000 optparse.py:755(get_opt_string)
        1    0.000    0.000    0.000    0.000 optparse.py:764(check_value)
        6    0.000    0.000    0.000    0.000 optparse.py:832(isbasestring)
        1    0.000    0.000    0.000    0.000 optparse.py:837(__init__)
        1    0.000    0.000    0.000    0.000 optparse.py:932(__init__)
        1    0.000    0.000    0.000    0.000 optparse.py:943(_create_option_mappings)
        1    0.000    0.000    0.000    0.000 optparse.py:959(set_conflict_handler)
        1    0.000    0.000    0.000    0.000 optparse.py:964(set_description)
        6    0.000    0.000    0.000    0.000 optparse.py:980(_check_conflict)
        1    0.000    0.000    0.000    0.000 os.py:470(__setitem__)
        1    0.000    0.000    0.000    0.000 packages.py:1(<module>)
        1    0.000    0.000    0.000    0.000 packages.py:100(LibraryError)
        1    0.000    0.000    0.000    0.000 packages.py:31(Package)
        1    0.000    0.000    0.000    0.000 packages.py:92(SignatureTranslatedPackage)
        1    0.000    0.000    0.000    0.000 pickle.py:1261(_EmptyClass)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.001    0.001    0.001    0.001 pickle.py:25(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)
        1    0.000    0.000    0.000    0.000 pickle.py:827(Unpickler)
        1    0.001    0.001    0.002    0.002 pilutil.py:7(<module>)
        1    0.000    0.000    0.006    0.006 platform.py:10(<module>)
        1    0.000    0.000    0.000    0.000 platform.py:388(_popen)
        1    0.000    0.000    0.000    0.000 polynomial.py:19(RankWarning)
        1    0.000    0.000    0.002    0.002 polynomial.py:3(<module>)
        1    0.004    0.004    0.005    0.005 polynomial.py:48(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:899(poly1d)
        1    0.000    0.000    0.000    0.000 polytemplate.py:11(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:33(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:48(RankWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:52(PolyError)
        1    0.000    0.000    0.000    0.000 polyutils.py:56(PolyDomainError)
        1    0.000    0.000    0.000    0.000 polyutils.py:69(PolyBase)
       87    0.000    0.000    0.000    0.000 posixpath.py:118(dirname)
     1560    0.003    0.000    0.009    0.000 posixpath.py:140(lexists)
        1    0.000    0.000    0.000    0.000 posixpath.py:312(normpath)
        1    0.000    0.000    0.000    0.000 posixpath.py:341(abspath)
       64    0.000    0.000    0.000    0.000 posixpath.py:43(normcase)
        1    0.000    0.000    0.000    0.000 posixpath.py:51(isabs)
     3241    0.004    0.000    0.006    0.000 posixpath.py:60(join)
      128    0.000    0.000    0.000    0.000 posixpath.py:80(split)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:81(PrettyPrinter)
        5    0.000    0.000    0.000    0.000 precision.py:15(_get_precisions)
        1    0.000    0.000    0.000    0.000 precision.py:21(_fill_table)
        1    0.000    0.000    0.000    0.000 precision.py:28(PrecisionError)
       23    0.000    0.000    0.000    0.000 precision.py:31(_lookup)
        1    0.000    0.000    0.000    0.000 precision.py:6(<module>)
        1    0.000    0.000    0.000    0.000 py3k.py:4(<module>)
        1    0.000    0.000    0.000    0.000 random.py:100(seed)
        1    0.000    0.000    0.001    0.001 random.py:40(<module>)
        1    0.000    0.000    0.000    0.000 random.py:651(WichmannHill)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:801(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:91(__init__)
      117    0.000    0.000    0.001    0.000 re.py:134(match)
       31    0.000    0.000    0.014    0.000 re.py:188(compile)
      148    0.000    0.000    0.014    0.000 re.py:226(_compile)
        1    0.000    0.000    0.000    0.000 records.py:214(record)
        1    0.000    0.000    0.000    0.000 records.py:284(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:83(format_parser)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        1    0.000    0.000    0.252    0.252 robject.py:1(<module>)
        1    0.000    0.000    0.000    0.000 robject.py:79(RObject)
        1    0.000    0.000    0.003    0.003 robject.py:9(RObjectMixin)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 shlex.py:2(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:21(shlex)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 site.py:367(__call__)
       79    0.000    0.000    0.002    0.000 sre_compile.py:178(_compile_charset)
       79    0.001    0.000    0.002    0.000 sre_compile.py:207(_optimize_charset)
      166    0.000    0.000    0.000    0.000 sre_compile.py:24(_identityfunction)
       14    0.001    0.000    0.001    0.000 sre_compile.py:258(_mk_bitmap)
   233/32    0.002    0.000    0.004    0.000 sre_compile.py:32(_compile)
      108    0.000    0.000    0.000    0.000 sre_compile.py:354(_simple)
       32    0.000    0.000    0.002    0.000 sre_compile.py:361(_compile_info)
       64    0.000    0.000    0.000    0.000 sre_compile.py:474(isstring)
       32    0.000    0.000    0.007    0.000 sre_compile.py:480(_code)
       32    0.000    0.000    0.014    0.000 sre_compile.py:495(compile)
       15    0.000    0.000    0.000    0.000 sre_compile.py:51(fixup)
      483    0.000    0.000    0.000    0.000 sre_parse.py:126(__len__)
     1054    0.001    0.000    0.001    0.000 sre_parse.py:130(__getitem__)
      108    0.000    0.000    0.000    0.000 sre_parse.py:134(__setitem__)
      430    0.000    0.000    0.000    0.000 sre_parse.py:138(append)
  341/140    0.001    0.000    0.001    0.000 sre_parse.py:140(getwidth)
       32    0.000    0.000    0.000    0.000 sre_parse.py:178(__init__)
     1106    0.001    0.000    0.001    0.000 sre_parse.py:182(__next)
      650    0.000    0.000    0.000    0.000 sre_parse.py:195(match)
      911    0.000    0.000    0.002    0.000 sre_parse.py:201(get)
       52    0.000    0.000    0.000    0.000 sre_parse.py:210(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:213(isdigit)
        9    0.000    0.000    0.000    0.000 sre_parse.py:216(isname)
       24    0.000    0.000    0.000    0.000 sre_parse.py:225(_class_escape)
       57    0.000    0.000    0.000    0.000 sre_parse.py:257(_escape)
    98/32    0.000    0.000    0.007    0.000 sre_parse.py:301(_parse_sub)
   120/37    0.003    0.000    0.006    0.000 sre_parse.py:379(_parse)
       32    0.000    0.000    0.007    0.000 sre_parse.py:663(parse)
       32    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
       57    0.000    0.000    0.000    0.000 sre_parse.py:72(opengroup)
       57    0.000    0.000    0.000    0.000 sre_parse.py:83(closegroup)
      233    0.000    0.000    0.000    0.000 sre_parse.py:90(__init__)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:12(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 string.py:131(__init__)
        6    0.000    0.000    0.004    0.001 string.py:148(substitute)
      558    0.000    0.000    0.001    0.000 string.py:158(convert)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.000    0.000 tempfile.py:107(_RandomNameSequence)
        1    0.000    0.000    0.001    0.001 tempfile.py:18(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:364(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:493(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.016    0.016 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 typeconv.py:1(<module>)
       13    0.000    0.000    0.000    0.000 typeconv.py:22(convtypecode)
        1    0.000    0.000    0.000    0.000 typeconv.py:51(_oldtypecodes)
        1    0.000    0.000    0.000    0.000 ufunclike.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ufuncs.py:1(<module>)
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
        1    0.000    0.000    0.001    0.001 utils.py:1(<module>)
       57    0.000    0.000    0.000    0.000 utils.py:108(__init__)
       57    0.000    0.000    0.000    0.000 utils.py:113(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:1353(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1383(WarningManager)
       57    0.000    0.000    0.000    0.000 utils.py:157(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:3(<module>)
       57    0.000    0.000    0.000    0.000 utils.py:93(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:97(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:979(SafeEval)
        1    0.001    0.001    0.004    0.004 vectors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vectors.py:109(VectorOperationsDelegator)
        1    0.000    0.000    0.000    0.000 vectors.py:18(ExtractDelegator)
        1    0.000    0.000    0.000    0.000 vectors.py:185(Vector)
        1    0.000    0.000    0.000    0.000 vectors.py:308(StrVector)
        1    0.000    0.000    0.000    0.000 vectors.py:336(IntVector)
        1    0.000    0.000    0.000    0.000 vectors.py:358(BoolVector)
        1    0.000    0.000    0.000    0.000 vectors.py:371(ComplexVector)
        1    0.000    0.000    0.000    0.000 vectors.py:386(FloatVector)
        1    0.000    0.000    0.000    0.000 vectors.py:401(FactorVector)
        1    0.000    0.000    0.000    0.000 vectors.py:467(ListVector)
        1    0.000    0.000    0.000    0.000 vectors.py:554(DateVector)
        1    0.000    0.000    0.000    0.000 vectors.py:558(POSIXt)
        1    0.000    0.000    0.000    0.000 vectors.py:562(POSIXlt)
        1    0.000    0.000    0.000    0.000 vectors.py:595(POSIXct)
        1    0.000    0.000    0.000    0.000 vectors.py:626(Array)
        1    0.001    0.001    0.001    0.001 vectors.py:675(Matrix)
        1    0.001    0.001    0.001    0.001 vectors.py:779(DataFrame)
        1    0.000    0.000    0.000    0.000 vectors.py:99(DoubleExtractDelegator)
        1    0.000    0.000    0.000    0.000 version.py:2(<module>)
        2    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:74(simplefilter)
        1    0.000    0.000    0.000    0.000 weakref.py:243(__init__)
        1    0.000    0.000    0.000    0.000 {_StepVector._Pair_int_bool_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._Pair_int_float_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._Pair_int_int_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._Pair_int_obj_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._StepVector_Iterator_bool_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._StepVector_Iterator_float_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._StepVector_Iterator_int_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._StepVector_Iterator_obj_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._StepVector_bool_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._StepVector_float_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._StepVector_int_swigregister}
        1    0.000    0.000    0.000    0.000 {_StepVector._StepVector_obj_swigregister}
        2    0.000    0.000    0.000    0.000 {__import__}
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        2    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
       32    0.000    0.000    0.000    0.000 {_sre.compile}
       64    0.000    0.000    0.000    0.000 {_sre.getlower}
       18    0.000    0.000    0.000    0.000 {_struct.calcsize}
       40    0.000    0.000    0.000    0.000 {all}
        1    0.000    0.000    0.000    0.000 {binascii.hexlify}
        7    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x8b7e00}
      256    0.000    0.000    0.000    0.000 {chr}
        1    0.000    0.000    0.000    0.000 {dir}
        3    0.000    0.000    0.000    0.000 {eval}
       70    0.000    0.000    0.001    0.000 {filter}
        1    0.000    0.000    0.000    0.000 {function seed at 0x1dfd9b0}
      582    0.000    0.000    0.000    0.000 {getattr}
       99    0.000    0.000    0.000    0.000 {globals}
       13    0.000    0.000    0.000    0.000 {hasattr}
        1    0.000    0.000    0.000    0.000 {imp.find_module}
       27    0.002    0.000    0.002    0.000 {imp.load_module}
     1979    0.001    0.000    0.001    0.000 {isinstance}
    53/42    0.000    0.000    0.000    0.000 {issubclass}
3969/3838    0.000    0.000    0.000    0.000 {len}
        5    0.000    0.000    0.000    0.000 {locals}
        6    0.000    0.000    0.000    0.000 {map}
        1    0.000    0.000    0.000    0.000 {math.exp}
        2    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 {math.sqrt}
       27    0.000    0.000    0.000    0.000 {max}
       40    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        8    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        8    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
       59    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
 16862424    2.790    0.000    2.790    0.000 {method 'append' of 'array.array' objects}
     5385    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        5    0.000    0.000    0.000    0.000 {method 'do_slot' of 'rpy2.rinterface.Sexp' objects}
     3330    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
       76    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'fetch' of 'pysam.calignmentfile.AlignmentFile' objects}
        6    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      360    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       18    0.003    0.000    0.003    0.000 {method 'get' of 'rpy2.rinterface.SexpEnvironment' objects}
  3253857    1.083    0.000    4.513    0.000 {method 'getrname' of 'pysam.calignmentfile.AlignmentFile' objects}
      800    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
        2    0.000    0.000    0.000    0.000 {method 'index' of 'rpy2.rinterface.SexpVector' objects}
        1    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      372    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
       40    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
       44    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
       58    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       20    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
     1668    0.001    0.000    0.001    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
        7    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.006    0.006    0.006    0.006 {method 'readlines' of 'file' objects}
       58    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        8    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       47    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
      215    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      215    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      394    0.000    0.000    0.000    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
